candidate_id,first_name,last_name,highest_education,years_experience,current_city,current_country,notice_period_days,expected_ctc_lpa,phone,email
23141,Isha,Williams,Bachelors,4.7,Hyderabad,India,60,31.2,8527478175,isha.williams23141@example.com
23142,Elijah,Brown,Masters,5.8,Kochi,India,0,10.7,9671394857,elijah.brown23142@example.com
23143,Elijah,Williams,Bachelors,7.9,Gurugram,India,30,15.9,8833878502,elijah.williams23143@example.com
23144,Mia,Jain,Bachelors,9.3,Gurugram,India,30,56.2,6459888154,mia.jain23144@example.com
23145,Ishaan,Das,Bachelors,6.4,Mumbai,India,60,60.8,9260849918,ishaan.das23145@example.com
23146,Rohit,Nair,PhD,4.1,Pune,India,0,66.6,6363986081,rohit.nair23146@example.com
23147,Ava,Mehta,Bachelors,1.7,Kochi,India,30,35.3,8909342215,ava.mehta23147@example.com
23148,Navya,Johnson,Masters,2.7,Kolkata,India,60,49.5,8912679013,navya.johnson23148@example.com
23149,Elijah,Kapoor,Masters,5.6,Noida,India,15,4.1,7146886625,elijah.kapoor23149@example.com
23150,Raghav,Gupta,Bachelors,4.4,Jaipur,India,30,44.4,6007644315,raghav.gupta23150@example.com
23151,Isha,Yadav,Bachelors,2.3,Kolkata,India,30,38.4,6292163192,isha.yadav23151@example.com
23152,Emily,Yadav,Bachelors,1.1,Pune,India,60,19.9,9527400406,emily.yadav23152@example.com
23153,Emily,Yadav,Bachelors,4.4,Bengaluru,India,30,61.2,9454302558,emily.yadav23153@example.com
23154,Sofia,Garcia,Masters,10.5,Lucknow,India,30,38.1,9263244264,sofia.garcia23154@example.com
23155,Raghav,Iyer,Bachelors,5.6,Kochi,India,30,8.1,7549099799,raghav.iyer23155@example.com
23156,Ananya,Ghosh,Bachelors,1.6,Gurugram,India,45,35.0,7251297115,ananya.ghosh23156@example.com
23157,Diya,Verma,Masters,1.5,Bengaluru,India,0,24.8,8017584292,diya.verma23157@example.com
23158,Raghav,Garcia,Masters,1.5,Indore,India,90,42.1,9339645963,raghav.garcia23158@example.com
23159,Meera,Kim,Masters,2.4,Jaipur,India,30,59.3,9947710334,meera.kim23159@example.com
23160,Anika,Johnson,Masters,5.2,Kolkata,India,30,53.2,9290139522,anika.johnson23160@example.com
23161,Vihaan,Das,Bachelors,4.8,Ahmedabad,India,45,31.6,8938516699,vihaan.das23161@example.com
23162,Aadhya,Brown,Bachelors,4.9,Kolkata,India,30,31.9,9237684337,aadhya.brown23162@example.com
23163,Aditya,Sharma,Masters,0.5,Indore,India,60,7.5,7777387548,aditya.sharma23163@example.com
23164,Aadhya,Reddy,Bachelors,2.5,Jaipur,India,60,30.9,7141789222,aadhya.reddy23164@example.com
23165,Krishna,Khan,Bachelors,13.0,Kolkata,India,30,48.2,7134678126,krishna.khan23165@example.com
23166,Ishaan,Roy,Bachelors,11.6,Jaipur,Other,60,7.2,9040805108,ishaan.roy23166@example.com
23167,Elijah,Kapoor,Masters,2.6,Kolkata,India,90,59.7,6033512208,elijah.kapoor23167@example.com
23168,Vivaan,Williams,Bachelors,2.6,Gurugram,India,60,6.1,8021896335,vivaan.williams23168@example.com
23169,Ava,Sharma,Bachelors,3.3,Ahmedabad,India,0,24.0,9892785274,ava.sharma23169@example.com
23170,Ava,Das,Bachelors,1.3,Gurugram,India,0,48.8,7147359780,ava.das23170@example.com
23171,Sarah,Panda,Bachelors,0.8,Ahmedabad,India,60,60.9,7566491890,sarah.panda23171@example.com
23172,Noah,Smith,Masters,10.5,Jaipur,India,30,57.2,9547757397,noah.smith23172@example.com
23173,Meera,Williams,Bachelors,1.6,Ahmedabad,India,60,16.3,8754444344,meera.williams23173@example.com
23174,Emily,Williams,Masters,1.9,Pune,India,60,52.4,6413563437,emily.williams23174@example.com
23175,Ishaan,Das,Bachelors,11.3,Pune,India,60,43.9,9950407967,ishaan.das23175@example.com
23176,Elijah,Garcia,Bachelors,5.7,Gurugram,India,45,16.0,6745008579,elijah.garcia23176@example.com
23177,Sai,Sharma,Bachelors,0.7,Kochi,India,30,51.9,6231251731,sai.sharma23177@example.com
23178,Meera,Singh,Bachelors,7.8,Ahmedabad,India,30,15.9,6075992120,meera.singh23178@example.com
23179,Anika,Singh,Bachelors,1.1,Gurugram,Other,60,39.1,6774844224,anika.singh23179@example.com
23180,Aarohi,Patel,Masters,4.2,Kolkata,India,30,64.8,6840435731,aarohi.patel23180@example.com
23181,Saanvi,Verma,Masters,1.9,Jaipur,Other,90,26.6,8628504677,saanvi.verma23181@example.com
23182,Oliver,Smith,Masters,5.5,Lucknow,India,45,32.7,9764755114,oliver.smith23182@example.com
23183,Noah,Patel,Masters,2.8,Kochi,India,90,30.1,8421697605,noah.patel23183@example.com
23184,Rohit,Lee,Masters,2.1,Hyderabad,India,45,60.9,9847118849,rohit.lee23184@example.com
23185,Sofia,Lee,Masters,2.2,Mumbai,India,60,18.9,8041023531,sofia.lee23185@example.com
23186,Krishna,Chatterjee,Bachelors,1.0,Hyderabad,India,30,16.9,9899248686,krishna.chatterjee23186@example.com
23187,Kiara,Iyer,Bachelors,1.8,Chennai,India,30,13.5,8859936360,kiara.iyer23187@example.com
23188,Raghav,Chen,Masters,0.9,Noida,India,30,17.3,6090845572,raghav.chen23188@example.com
23189,Vihaan,Panda,Bachelors,2.6,Kolkata,Other,30,5.7,6517563491,vihaan.panda23189@example.com
23190,Aarav,Smith,Bachelors,3.5,Indore,India,60,61.1,9286082842,aarav.smith23190@example.com
23191,Ava,Williams,Masters,2.3,Indore,Other,15,46.0,6190762773,ava.williams23191@example.com
23192,Sofia,Nair,Bachelors,12.8,Chennai,India,90,38.5,9063006891,sofia.nair23192@example.com
23193,Aarav,Bose,Masters,1.5,Kolkata,India,0,3.9,6320185864,aarav.bose23193@example.com
23194,Arjun,Bose,Bachelors,2.3,Noida,India,30,32.0,8437813704,arjun.bose23194@example.com
23195,Noah,Gupta,Masters,3.9,Kochi,India,90,67.9,6479285975,noah.gupta23195@example.com
23196,Mia,Reddy,Masters,1.2,Bengaluru,India,0,4.7,7266597236,mia.reddy23196@example.com
23197,Raghav,Williams,Bachelors,0.6,Chennai,India,30,41.8,9530089290,raghav.williams23197@example.com
23198,Noah,Yadav,Bachelors,2.5,Kochi,India,45,9.0,8855632641,noah.yadav23198@example.com
23199,Aditya,Kapoor,Bachelors,3.5,Lucknow,India,60,11.1,8414486407,aditya.kapoor23199@example.com
23200,Vihaan,Chen,Bachelors,3.7,Lucknow,India,15,29.0,7389668812,vihaan.chen23200@example.com
23201,Ananya,Das,Bachelors,2.0,Kochi,India,60,26.0,8023940391,ananya.das23201@example.com
23202,Vivaan,Williams,Masters,1.5,Noida,India,30,68.4,8426871026,vivaan.williams23202@example.com
23203,Krishna,Ghosh,Bachelors,2.4,Noida,India,90,24.6,6381910744,krishna.ghosh23203@example.com
23204,Emily,Brown,Bachelors,1.9,Kochi,India,15,18.1,6691227836,emily.brown23204@example.com
23205,Vihaan,Bose,Diploma,9.3,Jaipur,India,30,21.3,6289731189,vihaan.bose23205@example.com
23206,Vivaan,Johnson,Bachelors,1.7,Jaipur,India,90,4.8,9492712377,vivaan.johnson23206@example.com
23207,Aadhya,Bose,Bachelors,8.6,Jaipur,India,30,68.3,6734316363,aadhya.bose23207@example.com
23208,Isha,Roy,Masters,3.0,Gurugram,India,30,17.9,8192430165,isha.roy23208@example.com
23209,Liam,Brown,Bachelors,10.3,Noida,India,15,3.5,8298769317,liam.brown23209@example.com
23210,Liam,Smith,Bachelors,4.6,Chennai,India,30,11.2,6898232558,liam.smith23210@example.com
23211,Saanvi,Singh,Masters,2.5,Gurugram,India,30,64.8,9165250256,saanvi.singh23211@example.com
23212,Vihaan,Panda,Bachelors,11.7,Lucknow,Other,30,64.6,9602938380,vihaan.panda23212@example.com
23213,Vivaan,Williams,Bachelors,1.7,Gurugram,India,60,38.4,9953641910,vivaan.williams23213@example.com
23214,Aadhya,Iyer,Bachelors,0.8,Indore,India,30,18.7,8637310277,aadhya.iyer23214@example.com
23215,Ishaan,Ghosh,Masters,7.3,Bengaluru,India,30,17.3,7005484388,ishaan.ghosh23215@example.com
23216,Kiara,Ghosh,Masters,4.8,Pune,India,15,68.9,9568020007,kiara.ghosh23216@example.com
23217,Diya,Agarwal,Masters,5.7,Kolkata,India,30,50.9,8372047076,diya.agarwal23217@example.com
23218,Raghav,Johnson,Bachelors,4.8,Pune,India,15,24.1,8124557750,raghav.johnson23218@example.com
23219,Vihaan,Iyer,Bachelors,4.9,Jaipur,India,0,65.4,8300342875,vihaan.iyer23219@example.com
23220,Sai,Patel,Masters,0.4,Mumbai,India,30,36.8,9164231528,sai.patel23220@example.com
23221,Mia,Chatterjee,Bachelors,2.0,Noida,Other,45,60.2,6874005747,mia.chatterjee23221@example.com
23222,Ava,Roy,Bachelors,6.0,Jaipur,India,30,36.2,7050236548,ava.roy23222@example.com
23223,Rohit,Williams,Bachelors,5.7,Noida,India,30,38.6,9256887088,rohit.williams23223@example.com
23224,Aadhya,Agarwal,Bachelors,1.5,Gurugram,India,30,49.7,7379128664,aadhya.agarwal23224@example.com
23225,Meera,Johnson,Masters,11.0,Chennai,India,90,24.9,7239895884,meera.johnson23225@example.com
23226,Vihaan,Kapoor,Bachelors,3.3,Bengaluru,India,30,33.9,8192905363,vihaan.kapoor23226@example.com
23227,Vihaan,Verma,Bachelors,2.2,Pune,Other,45,29.8,6895305803,vihaan.verma23227@example.com
23228,Sarah,Jain,Masters,1.3,Lucknow,India,15,11.4,6110007498,sarah.jain23228@example.com
23229,Emily,Sharma,Bachelors,1.5,Indore,India,30,15.8,8054111314,emily.sharma23229@example.com
23230,Sai,Martin,Bachelors,4.4,Hyderabad,Other,30,27.4,7169780750,sai.martin23230@example.com
23231,Aadhya,Johnson,PhD,2.6,Pune,India,0,58.5,9827010975,aadhya.johnson23231@example.com
23232,Sofia,Garcia,Bachelors,15.8,Lucknow,India,60,50.6,9205363772,sofia.garcia23232@example.com
23233,Meera,Panda,Bachelors,4.6,Indore,India,30,62.2,9661959649,meera.panda23233@example.com
23234,Emily,Mehta,Masters,13.7,Gurugram,India,60,41.7,8075637808,emily.mehta23234@example.com
23235,Sai,Garcia,Masters,6.6,Jaipur,India,90,60.9,8122535354,sai.garcia23235@example.com
23236,Raghav,Jain,Bachelors,4.7,Jaipur,India,0,23.0,9898028709,raghav.jain23236@example.com
23237,Aarav,Yadav,Masters,16.8,Jaipur,India,30,64.6,6517709610,aarav.yadav23237@example.com
23238,Diya,Mehta,Masters,1.5,Noida,India,30,10.8,8925723702,diya.mehta23238@example.com
23239,Ava,Panda,Masters,3.7,Ahmedabad,Other,45,65.7,6830414866,ava.panda23239@example.com
23240,Rohit,Williams,Bachelors,3.7,Kochi,Other,30,8.3,6418302247,rohit.williams23240@example.com
23241,Anika,Das,Diploma,7.3,Noida,India,30,16.9,6307064779,anika.das23241@example.com
23242,Aditya,Gupta,Masters,2.0,Mumbai,India,60,16.5,6446338118,aditya.gupta23242@example.com
23243,Navya,Ghosh,Masters,12.0,Chennai,India,60,64.9,8117575419,navya.ghosh23243@example.com
23244,Aadhya,Singh,Bachelors,7.1,Gurugram,India,45,32.2,7908629539,aadhya.singh23244@example.com
23245,Vivaan,Singh,Bachelors,5.1,Indore,India,60,20.6,8905913892,vivaan.singh23245@example.com
23246,Sarah,Roy,Bachelors,4.2,Bengaluru,India,90,22.5,8683510617,sarah.roy23246@example.com
23247,Noah,Iyer,Masters,3.8,Pune,India,0,39.3,9791997524,noah.iyer23247@example.com
23248,Liam,Lee,Bachelors,1.1,Kochi,India,60,16.5,9061967263,liam.lee23248@example.com
23249,Emily,Jain,Bachelors,9.5,Noida,India,30,3.4,9216367292,emily.jain23249@example.com
23250,Oliver,Reddy,Bachelors,3.3,Mumbai,India,30,13.6,8493482372,oliver.reddy23250@example.com
23251,Mia,Garcia,Bachelors,3.8,Hyderabad,India,90,25.2,9663525547,mia.garcia23251@example.com
23252,Sofia,Nair,Bachelors,2.9,Noida,India,45,17.0,9381520003,sofia.nair23252@example.com
23253,Meera,Johnson,Masters,1.6,Kolkata,India,60,24.6,6205544828,meera.johnson23253@example.com
23254,Isha,Johnson,Bachelors,6.5,Ahmedabad,India,15,53.0,6214314599,isha.johnson23254@example.com
23255,Aarohi,Patel,Masters,0.9,Pune,Other,30,48.0,9774747117,aarohi.patel23255@example.com
23256,Sofia,Bose,Bachelors,3.2,Indore,India,30,27.9,8766864626,sofia.bose23256@example.com
23257,Mia,Chatterjee,Bachelors,3.4,Pune,India,30,30.8,7775249359,mia.chatterjee23257@example.com
23258,Isha,Yadav,Diploma,2.2,Pune,India,30,30.4,7717114899,isha.yadav23258@example.com
23259,Sofia,Nair,Bachelors,7.3,Noida,India,30,18.5,6700109936,sofia.nair23259@example.com
23260,Isha,Lee,PhD,5.8,Pune,India,30,35.9,8215113541,isha.lee23260@example.com
23261,Sofia,Iyer,Diploma,2.3,Gurugram,India,30,10.0,6588398809,sofia.iyer23261@example.com
23262,Vihaan,Reddy,Masters,2.2,Hyderabad,India,90,52.0,8564880971,vihaan.reddy23262@example.com
23263,Krishna,Williams,Masters,3.7,Ahmedabad,India,60,50.7,6174739079,krishna.williams23263@example.com
23264,Mia,Chen,Bachelors,9.2,Pune,India,30,31.2,9933573395,mia.chen23264@example.com
23265,Sarah,Roy,Bachelors,5.0,Pune,India,0,43.8,9177442660,sarah.roy23265@example.com
23266,Emily,Mehta,Bachelors,1.7,Ahmedabad,India,45,36.0,9473623538,emily.mehta23266@example.com
23267,Vihaan,Gupta,Masters,4.0,Jaipur,India,60,16.4,8959992401,vihaan.gupta23267@example.com
23268,Anika,Khan,Bachelors,6.0,Noida,India,0,58.0,7445951532,anika.khan23268@example.com
23269,Navya,Panda,Bachelors,3.3,Mumbai,India,0,25.4,9767841878,navya.panda23269@example.com
23270,Aditya,Verma,PhD,7.3,Chennai,India,45,24.8,8497177243,aditya.verma23270@example.com
23271,Navya,Chatterjee,PhD,8.1,Hyderabad,India,0,20.5,6875442713,navya.chatterjee23271@example.com
23272,Aarav,Agarwal,Bachelors,3.2,Noida,India,30,67.8,7338129460,aarav.agarwal23272@example.com
23273,Krishna,Williams,Masters,9.3,Ahmedabad,India,30,55.7,6625073815,krishna.williams23273@example.com
23274,Aditya,Martin,Bachelors,1.6,Gurugram,India,90,64.8,6673762875,aditya.martin23274@example.com
23275,Krishna,Bose,Bachelors,4.1,Kolkata,India,30,60.7,6992234003,krishna.bose23275@example.com
23276,Mia,Lee,Masters,3.1,Ahmedabad,India,0,69.2,9640265307,mia.lee23276@example.com
23277,Anika,Chatterjee,Bachelors,1.5,Pune,India,45,46.5,7662283928,anika.chatterjee23277@example.com
23278,Vivaan,Gupta,Masters,3.6,Kolkata,India,0,11.0,6952541427,vivaan.gupta23278@example.com
23279,Ananya,Chen,Masters,2.9,Mumbai,India,45,15.1,6757189637,ananya.chen23279@example.com
23280,Aarav,Mehta,Bachelors,2.6,Bengaluru,India,30,43.6,8025407305,aarav.mehta23280@example.com
23281,Sofia,Martin,Masters,4.3,Bengaluru,India,30,67.5,7076297388,sofia.martin23281@example.com
23282,Rohit,Brown,Bachelors,17.4,Chennai,India,30,63.2,8210158053,rohit.brown23282@example.com
23283,Sai,Johnson,Bachelors,4.3,Ahmedabad,India,60,49.4,7359803584,sai.johnson23283@example.com
23284,Noah,Yadav,Masters,4.6,Kolkata,India,30,52.7,9107223301,noah.yadav23284@example.com
23285,Emily,Khan,Masters,3.7,Noida,India,60,67.0,8494208670,emily.khan23285@example.com
23286,Aadhya,Reddy,Bachelors,2.5,Bengaluru,India,60,31.4,9500874862,aadhya.reddy23286@example.com
23287,Saanvi,Smith,Masters,0.7,Pune,India,45,48.2,6540451660,saanvi.smith23287@example.com
23288,Raghav,Verma,Bachelors,7.7,Chennai,India,30,35.3,8247483756,raghav.verma23288@example.com
23289,Aarav,Patel,PhD,1.6,Pune,India,0,63.0,8135314503,aarav.patel23289@example.com
23290,Isha,Iyer,Bachelors,5.3,Pune,India,60,18.3,9721896104,isha.iyer23290@example.com
23291,Ishaan,Singh,Bachelors,3.5,Bengaluru,India,15,57.6,6492275361,ishaan.singh23291@example.com
23292,Aadhya,Yadav,Masters,2.2,Mumbai,India,60,16.2,8093490691,aadhya.yadav23292@example.com
23293,Anika,Nair,Masters,2.9,Kochi,Other,60,39.0,6943633032,anika.nair23293@example.com
23294,Ava,Das,Bachelors,4.0,Hyderabad,India,90,13.7,6791667502,ava.das23294@example.com
23295,Vihaan,Sharma,Bachelors,1.3,Noida,India,30,16.2,8969899318,vihaan.sharma23295@example.com
23296,Navya,Ghosh,Bachelors,6.8,Chennai,India,30,43.8,7766778272,navya.ghosh23296@example.com
23297,Emily,Patel,Masters,1.3,Hyderabad,India,60,67.5,9941449420,emily.patel23297@example.com
23298,Rohit,Garcia,Diploma,2.6,Kochi,India,90,10.8,8565481922,rohit.garcia23298@example.com
23299,Sofia,Khan,Bachelors,6.5,Lucknow,India,15,62.2,6818631607,sofia.khan23299@example.com
23300,Vivaan,Khan,Bachelors,4.6,Jaipur,India,15,29.8,8154273870,vivaan.khan23300@example.com
23301,Navya,Yadav,Masters,5.2,Hyderabad,India,90,19.0,6760527180,navya.yadav23301@example.com
23302,Noah,Khan,Bachelors,0.4,Kochi,India,60,20.6,6910161921,noah.khan23302@example.com
23303,Ishaan,Sharma,Bachelors,11.8,Lucknow,India,30,42.8,8830665321,ishaan.sharma23303@example.com
23304,Isha,Panda,Bachelors,3.2,Lucknow,India,45,45.2,8847567779,isha.panda23304@example.com
23305,Sofia,Williams,Bachelors,1.9,Mumbai,India,30,31.8,8044492923,sofia.williams23305@example.com
23306,Navya,Iyer,Bachelors,4.4,Jaipur,India,30,23.4,8946903864,navya.iyer23306@example.com
23307,Diya,Khan,Bachelors,4.1,Gurugram,India,90,43.6,6507025821,diya.khan23307@example.com
23308,Saanvi,Williams,Masters,9.3,Pune,India,60,26.6,9543124848,saanvi.williams23308@example.com
23309,Kiara,Agarwal,Masters,2.0,Mumbai,India,30,7.7,7593084855,kiara.agarwal23309@example.com
23310,Raghav,Ghosh,Bachelors,5.4,Kochi,India,45,10.9,9261740227,raghav.ghosh23310@example.com
23311,Noah,Iyer,Masters,3.9,Ahmedabad,India,0,18.7,6800325095,noah.iyer23311@example.com
23312,Meera,Patel,Bachelors,0.1,Chennai,India,30,28.3,7459318341,meera.patel23312@example.com
23313,Emily,Jain,Bachelors,4.4,Lucknow,India,0,21.7,9233879574,emily.jain23313@example.com
23314,Sofia,Jain,Masters,2.3,Chennai,India,45,45.7,6683154790,sofia.jain23314@example.com
23315,Krishna,Williams,Bachelors,2.0,Lucknow,India,60,41.1,6767168030,krishna.williams23315@example.com
23316,Elijah,Roy,Masters,5.5,Kolkata,India,30,21.0,6825070934,elijah.roy23316@example.com
23317,Liam,Roy,Bachelors,1.2,Ahmedabad,India,90,48.5,6250166541,liam.roy23317@example.com
23318,Sai,Bose,Masters,5.3,Ahmedabad,India,30,64.6,7178224425,sai.bose23318@example.com
23319,Oliver,Gupta,PhD,3.0,Indore,Other,60,37.6,9273070520,oliver.gupta23319@example.com
23320,Sofia,Sharma,Bachelors,0.7,Kolkata,India,0,49.7,7837189386,sofia.sharma23320@example.com
23321,Ava,Gupta,Masters,1.7,Hyderabad,India,30,30.4,7376616089,ava.gupta23321@example.com
23322,Emily,Lee,Bachelors,0.9,Gurugram,India,60,33.8,7681465998,emily.lee23322@example.com
23323,Emily,Chen,Bachelors,6.7,Indore,Other,0,57.5,9912372321,emily.chen23323@example.com
23324,Sofia,Ghosh,Masters,5.2,Bengaluru,India,30,8.0,9921981918,sofia.ghosh23324@example.com
23325,Emily,Garcia,Masters,7.9,Kochi,India,30,55.3,7378534654,emily.garcia23325@example.com
23326,Vihaan,Khan,Masters,6.4,Chennai,India,30,19.9,9163058586,vihaan.khan23326@example.com
23327,Elijah,Gupta,Masters,0.7,Pune,India,60,41.0,9926546828,elijah.gupta23327@example.com
23328,Ishaan,Ghosh,Bachelors,6.8,Hyderabad,India,60,17.0,7244004399,ishaan.ghosh23328@example.com
23329,Sai,Agarwal,Masters,6.9,Mumbai,India,60,5.4,7154818286,sai.agarwal23329@example.com
23330,Ava,Chatterjee,Bachelors,2.9,Hyderabad,India,30,17.3,6243332602,ava.chatterjee23330@example.com
23331,Oliver,Chen,Diploma,1.8,Hyderabad,India,0,51.9,8246413006,oliver.chen23331@example.com
23332,Kiara,Yadav,Bachelors,1.4,Kochi,India,30,9.3,7028342943,kiara.yadav23332@example.com
23333,Liam,Khan,Bachelors,0.9,Indore,India,30,25.6,8203780585,liam.khan23333@example.com
23334,Emily,Patel,Bachelors,3.2,Lucknow,India,60,56.4,8879262183,emily.patel23334@example.com
23335,Ananya,Williams,Bachelors,4.1,Ahmedabad,India,60,44.2,7096437847,ananya.williams23335@example.com
23336,Ava,Singh,Bachelors,4.7,Hyderabad,India,60,14.7,7665211613,ava.singh23336@example.com
23337,Meera,Jain,Diploma,4.2,Pune,India,30,65.3,6838783010,meera.jain23337@example.com
23338,Ava,Patel,Bachelors,1.9,Chennai,India,60,36.2,7496305312,ava.patel23338@example.com
23339,Vivaan,Sharma,Masters,3.2,Gurugram,India,30,35.7,8608661607,vivaan.sharma23339@example.com
23340,Sofia,Nair,Diploma,2.1,Kochi,India,30,61.8,6164525199,sofia.nair23340@example.com
23341,Saanvi,Roy,Masters,18.1,Ahmedabad,India,0,12.1,7216566021,saanvi.roy23341@example.com
23342,Ananya,Reddy,Bachelors,1.4,Bengaluru,India,30,41.8,6436653174,ananya.reddy23342@example.com
23343,Sarah,Martin,Masters,6.4,Noida,India,60,20.0,7436762171,sarah.martin23343@example.com
23344,Liam,Kim,Masters,0.6,Noida,India,30,14.1,7471454093,liam.kim23344@example.com
23345,Noah,Chen,Masters,9.6,Kolkata,India,0,57.4,9450553785,noah.chen23345@example.com
23346,Diya,Chen,Bachelors,8.6,Pune,India,0,7.2,8699490159,diya.chen23346@example.com
23347,Krishna,Lee,Masters,5.6,Mumbai,India,15,25.2,9996320720,krishna.lee23347@example.com
23348,Anika,Panda,Masters,4.1,Lucknow,India,60,25.3,6677798061,anika.panda23348@example.com
23349,Oliver,Reddy,Masters,8.7,Mumbai,India,30,50.9,9597156949,oliver.reddy23349@example.com
23350,Ava,Mehta,Bachelors,3.6,Mumbai,India,45,62.4,9332787548,ava.mehta23350@example.com
23351,Aditya,Agarwal,Bachelors,5.6,Gurugram,India,90,25.4,7128935947,aditya.agarwal23351@example.com
23352,Mia,Garcia,Masters,1.6,Pune,India,90,31.8,9940538239,mia.garcia23352@example.com
23353,Rohit,Verma,Masters,4.4,Lucknow,India,0,67.8,8040113416,rohit.verma23353@example.com
23354,Sofia,Brown,Bachelors,0.8,Gurugram,India,30,62.6,9382192049,sofia.brown23354@example.com
23355,Saanvi,Chen,Bachelors,2.1,Ahmedabad,India,30,69.4,7156261202,saanvi.chen23355@example.com
23356,Aditya,Chatterjee,Masters,1.3,Lucknow,India,30,10.0,8838204949,aditya.chatterjee23356@example.com
23357,Isha,Gupta,Bachelors,7.7,Chennai,India,45,61.3,7602858485,isha.gupta23357@example.com
23358,Emily,Ghosh,Bachelors,10.0,Lucknow,India,45,50.3,8162117173,emily.ghosh23358@example.com
23359,Aarav,Brown,Bachelors,5.1,Chennai,Other,0,10.8,9365531142,aarav.brown23359@example.com
23360,Aditya,Chen,Masters,0.3,Kochi,India,0,62.9,6507779790,aditya.chen23360@example.com
23361,Raghav,Ghosh,Bachelors,7.1,Bengaluru,India,90,7.2,7125109461,raghav.ghosh23361@example.com
23362,Isha,Martin,Bachelors,3.8,Indore,Other,90,54.2,9875257635,isha.martin23362@example.com
23363,Diya,Iyer,Bachelors,5.2,Indore,India,45,28.0,9002289305,diya.iyer23363@example.com
23364,Arjun,Martin,Bachelors,1.6,Indore,India,45,57.2,6380848797,arjun.martin23364@example.com
23365,Sarah,Martin,Masters,2.1,Noida,India,30,15.7,9272381129,sarah.martin23365@example.com
